8.71900e+02	8.71900e+02	3.01000e-23	1.48250e-23
8.71950e+02	8.71950e+02	3.02000e-23	1.44500e-23
8.72000e+02	8.72000e+02	3.03000e-23	1.40000e-23
8.72050e+02	8.72050e+02	3.04000e-23	1.36750e-23
8.72100e+02	8.72100e+02	3.04000e-23	1.37500e-23
8.72150e+02	8.72150e+02	3.05750e-23	1.41500e-23
8.72200e+02	8.72200e+02	3.06750e-23	1.46000e-23
8.72250e+02	8.72250e+02	3.07750e-23	1.49000e-23
8.72300e+02	8.72300e+02	3.09500e-23	1.49250e-23
8.72350e+02	8.72350e+02	3.10500e-23	1.49000e-23
8.72400e+02	8.72400e+02	3.11250e-23	1.49000e-23
8.72450e+02	8.72450e+02	3.13000e-23	1.49250e-23
8.72500e+02	8.72500e+02	3.14000e-23	1.48000e-23
8.72550e+02	8.72550e+02	3.15000e-23	1.44000e-23
8.72600e+02	8.72600e+02	3.18000e-23	1.39750e-23
8.72650e+02	8.72650e+02	3.20000e-23	1.35500e-23
8.72700e+02	8.72700e+02	3.23000e-23	1.32750e-23
8.72750e+02	8.72750e+02	3.25000e-23	1.32500e-23
8.72800e+02	8.72800e+02	3.27750e-23	1.34000e-23
8.72850e+02	8.72850e+02	3.30500e-23	1.38000e-23
8.72900e+02	8.72900e+02	3.32250e-23	1.42250e-23
8.72950e+02	8.72950e+02	3.34000e-23	1.46500e-23
8.73000e+02	8.73000e+02	3.35000e-23	1.49250e-23
8.73050e+02	8.73050e+02	3.36000e-23	1.49250e-23
8.73100e+02	8.73100e+02	3.38000e-23	1.49250e-23
8.73150e+02	8.73150e+02	3.41750e-23	1.49000e-23
8.73200e+02	8.73200e+02	3.43750e-23	1.46000e-23
8.73250e+02	8.73250e+02	3.45750e-23	1.41500e-23
8.73300e+02	8.73300e+02	3.47500e-23	1.37500e-23
8.73350e+02	8.73350e+02	3.47750e-23	1.36750e-23
8.73400e+02	8.73400e+02	3.48750e-23	1.40000e-23
8.73450e+02	8.73450e+02	3.50500e-23	1.44500e-23
8.73500e+02	8.73500e+02	3.49750e-23	1.48250e-23
8.73550e+02	8.73550e+02	3.47750e-23	1.49250e-23
8.73600e+02	8.73600e+02	3.45750e-23	1.49000e-23
8.73650e+02	8.73650e+02	3.44000e-23	1.49000e-23
8.73700e+02	8.73700e+02	3.44000e-23	1.49000e-23
8.73750e+02	8.73750e+02	3.47000e-23	1.49000e-23
8.73800e+02	8.73800e+02	3.50000e-23	1.49000e-23
8.73850e+02	8.73850e+02	3.53750e-23	1.49250e-23
8.73900e+02	8.73900e+02	3.59500e-23	1.49000e-23
8.73950e+02	8.73950e+02	3.64000e-23	1.45750e-23
8.74000e+02	8.74000e+02	3.69500e-23	1.41500e-23
8.74050e+02	8.74050e+02	3.75250e-23	1.37250e-23
8.74100e+02	8.74100e+02	3.78000e-23	1.33500e-23
8.74150e+02	8.74150e+02	3.81000e-23	1.32500e-23
8.74200e+02	8.74200e+02	3.83750e-23	1.33250e-23
8.74250e+02	8.74250e+02	3.83750e-23	1.36500e-23
8.74300e+02	8.74300e+02	3.84750e-23	1.40750e-23
8.74350e+02	8.74350e+02	3.86500e-23	1.45000e-23
8.74400e+02	8.74400e+02	3.88500e-23	1.48500e-23
8.74450e+02	8.74450e+02	3.91250e-23	1.49250e-23
8.74500e+02	8.74500e+02	3.96000e-23	1.49000e-23
8.74550e+02	8.74550e+02	3.99750e-23	1.49000e-23
8.74600e+02	8.74600e+02	4.02500e-23	1.49000e-23
8.74650e+02	8.74650e+02	4.07250e-23	1.49000e-23
8.74700e+02	8.74700e+02	4.11750e-23	1.49000e-23
8.74750e+02	8.74750e+02	4.15500e-23	1.49000e-23
8.74800e+02	8.74800e+02	4.19250e-23	1.49000e-23
8.74850e+02	8.74850e+02	4.22000e-23	1.49000e-23
8.74900e+02	8.74900e+02	4.24000e-23	1.49000e-23
8.74950e+02	8.74950e+02	4.25000e-23	1.49000e-23
8.75000e+02	8.75000e+02	4.27000e-23	1.49000e-23
8.75050e+02	8.75050e+02	4.28000e-23	1.49000e-23
8.75100e+02	8.75100e+02	4.30000e-23	1.49000e-23
8.75150e+02	8.75150e+02	4.33000e-23	1.49000e-23
8.75200e+02	8.75200e+02	4.35000e-23	1.49000e-23
8.75250e+02	8.75250e+02	4.37750e-23	1.49250e-23
8.75300e+02	8.75300e+02	4.39500e-23	1.49500e-23
8.75350e+02	8.75350e+02	4.42250e-23	1.47000e-23
8.75400e+02	8.75400e+02	4.45000e-23	1.43500e-23
8.75450e+02	8.75450e+02	4.48000e-23	1.42750e-23
8.75500e+02	8.75500e+02	4.51000e-23	1.42750e-23
8.75550e+02	8.75550e+02	4.53000e-23	1.45250e-23
8.75600e+02	8.75600e+02	4.55750e-23	1.48750e-23
8.75650e+02	8.75650e+02	4.57500e-23	1.49250e-23
8.75700e+02	8.75700e+02	4.58250e-23	1.49000e-23
8.75750e+02	8.75750e+02	4.60000e-23	1.49000e-23
8.75800e+02	8.75800e+02	4.62000e-23	1.49000e-23
8.75850e+02	8.75850e+02	4.63000e-23	1.49000e-23
8.75900e+02	8.75900e+02	4.64000e-23	1.49000e-23
8.75950e+02	8.75950e+02	4.66000e-23	1.49000e-23
8.76000e+02	8.76000e+02	4.68000e-23	1.49250e-23
8.76050e+02	8.76050e+02	4.71000e-23	1.49250e-23
8.76100e+02	8.76100e+02	4.74000e-23	1.46750e-23
8.76150e+02	8.76150e+02	4.75750e-23	1.42250e-23
8.76200e+02	8.76200e+02	4.77500e-23	1.38000e-23
8.76250e+02	8.76250e+02	4.81250e-23	1.36500e-23
8.76300e+02	8.76300e+02	4.86000e-23	1.39250e-23
8.76350e+02	8.76350e+02	4.90000e-23	1.43750e-23
8.76400e+02	8.76400e+02	4.92000e-23	1.47750e-23
8.76450e+02	8.76450e+02	4.94750e-23	1.49250e-23
8.76500e+02	8.76500e+02	4.97500e-23	1.49000e-23
8.76550e+02	8.76550e+02	5.02000e-23	1.49000e-23
8.76600e+02	8.76600e+02	5.07500e-23	1.49000e-23
8.76650e+02	8.76650e+02	5.09500e-23	1.49000e-23
8.76700e+02	8.76700e+02	5.09500e-23	1.49250e-23
8.76750e+02	8.76750e+02	5.08750e-23	1.48000e-23
8.76800e+02	8.76800e+02	5.09000e-23	1.44000e-23
8.76850e+02	8.76850e+02	5.10000e-23	1.39500e-23
8.76900e+02	8.76900e+02	5.12000e-23	1.36500e-23
8.76950e+02	8.76950e+02	5.11000e-23	1.37750e-23
8.77000e+02	8.77000e+02	5.11000e-23	1.42000e-23
8.77050e+02	8.77050e+02	5.11750e-23	1.46500e-23
8.77100e+02	8.77100e+02	5.13500e-23	1.49250e-23
8.77150e+02	8.77150e+02	5.18250e-23	1.49250e-23
8.77200e+02	8.77200e+02	5.22000e-23	1.49000e-23
8.77250e+02	8.77250e+02	5.25000e-23	1.49000e-23
8.77300e+02	8.77300e+02	5.28000e-23	1.49000e-23
8.77350e+02	8.77350e+02	5.32750e-23	1.49000e-23
8.77400e+02	8.77400e+02	5.35500e-23	1.49000e-23
8.77450e+02	8.77450e+02	5.40250e-23	1.49250e-23
8.77500e+02	8.77500e+02	5.45750e-23	1.47750e-23
8.77550e+02	8.77550e+02	5.49500e-23	1.43750e-23
8.77600e+02	8.77600e+02	5.54250e-23	1.39250e-23
8.77650e+02	8.77650e+02	5.58750e-23	1.36500e-23
8.77700e+02	8.77700e+02	5.61500e-23	1.38000e-23
8.77750e+02	8.77750e+02	5.64250e-23	1.42250e-23
8.77800e+02	8.77800e+02	5.69000e-23	1.46750e-23
8.77850e+02	8.77850e+02	5.71000e-23	1.49250e-23
8.77900e+02	8.77900e+02	5.73000e-23	1.49250e-23
8.77950e+02	8.77950e+02	5.75000e-23	1.49000e-23
8.78000e+02	8.78000e+02	5.76000e-23	1.49000e-23
8.78050e+02	8.78050e+02	5.78750e-23	1.49000e-23
8.78100e+02	8.78100e+02	5.83500e-23	1.49000e-23
8.78150e+02	8.78150e+02	5.88250e-23	1.49000e-23
8.78200e+02	8.78200e+02	5.92750e-23	1.49250e-23
8.78250e+02	8.78250e+02	5.99500e-23	1.47500e-23
8.78300e+02	8.78300e+02	6.05000e-23	1.43250e-23
8.78350e+02	8.78350e+02	6.10500e-23	1.39000e-23
8.78400e+02	8.78400e+02	6.16250e-23	1.36500e-23
8.78450e+02	8.78450e+02	6.20750e-23	1.38500e-23
8.78500e+02	8.78500e+02	6.25500e-23	1.43000e-23
8.78550e+02	8.78550e+02	6.29250e-23	1.47250e-23
8.78600e+02	8.78600e+02	6.34000e-23	1.49500e-23
8.78650e+02	8.78650e+02	6.37000e-23	1.49250e-23
8.78700e+02	8.78700e+02	6.39000e-23	1.49000e-23
8.78750e+02	8.78750e+02	6.42000e-23	1.49000e-23
8.78800e+02	8.78800e+02	6.43750e-23	1.49000e-23
8.78850e+02	8.78850e+02	6.45500e-23	1.49250e-23
8.78900e+02	8.78900e+02	6.46500e-23	1.48750e-23
8.78950e+02	8.78950e+02	6.47250e-23	1.45250e-23
8.79000e+02	8.79000e+02	6.48250e-23	1.40750e-23
8.79050e+02	8.79050e+02	6.50250e-23	1.37250e-23
8.79100e+02	8.79100e+02	6.53000e-23	1.37250e-23
8.79150e+02	8.79150e+02	6.56000e-23	1.41000e-23
8.79200e+02	8.79200e+02	6.59000e-23	1.45500e-23
8.79250e+02	8.79250e+02	6.61750e-23	1.48750e-23
8.79300e+02	8.79300e+02	6.67500e-23	1.49250e-23
8.79350e+02	8.79350e+02	6.72250e-23	1.49000e-23
8.79400e+02	8.79400e+02	6.75000e-23	1.49000e-23
